rank,query_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143
1,10,3.0,1.0,3.0,0.0,3.0,1.0,0.333333,1.0,0.04250670543278202,1.0,1204.0,3.0,5.0,8.0,1220.0,8.198216,22.240604,18.240926,21.439961,8.194138,4.250670543278202e-05,1.0,3.0,0.0,34.0,3.0,0.0,1.0,0.0,4.0,23.0,1.0,1.0,0.0,25.0,85.01341086556405,0.333333,1.0,0.0,11.333333,84.666667,0.222222,0.0,0.0,93.555556,0.024917,0.333333,0.6,2.8875844378120403,0.027869,0.002492,0.0,0.2,0.0,0.003279,0.019103,0.333333,0.2,0.0,0.020492,0.008306,0.111111,0.2,0.0,0,0,0.024691,0.0,0.0,6.3e-05,130.5871,9.841587,1,0.0,143.937135,2.070783,0.0,4.695805,0.0,2.751851,119.218073,9.841587,8.655534,0.0,129.568011,43.529033,3.280529,6.080309,0.0,47.979045,2873.121433,21.523741,3.322152,0.0,3341.478945,1.0,0.0,1.0,0.0,1.0,0,0.746346,1.0,0.0,0.930749,21.348351,10.800722,22.468922,0.0,22.160231,-15.981892,-17.427156,-8.41288,-24.02642,-15.354263,-17.973197,-21.978025,-20.355124,-27.079631,-17.518982,-15.925891,-20.220496,-5.143084,-26.827529,-15.382373,3.0,39.0,0.0,2.0,2959.0,4136.0,1.0,6.0,0.0,0.0,0.0,0.0,0.925655,18.240926,0.0,0.00929,5.8e-05,30.0,10.0
0,10,3.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,0.04675737597606022,1.0,678.0,0.0,5.0,8.0,691.0,8.198216,22.240604,18.240926,21.439961,8.194138,4.675737597606022e-05,0.0,4.0,1.0,33.0,7.0,0.0,1.0,0.0,9.0,11.0,0.0,2.0,1.0,13.0,93.51475195212045,0.0,1.333333,0.333333,11.0,2.888889,0.0,0.222222,0.222222,2.666667,0.041298,0.0,0.8,5.355426328054273,0.047757,0.010324,0.0,0.2,0.0,0.013025,0.016224,0.0,0.4,0.125,0.018813,0.013766,0.0,0.266667,0.041667,0,0,0.0,0.008889,0.003472,6e-06,85.094774,0.0,1,9.667404,99.125032,4.831827,0.0,4.889588,0.0,6.191664,57.017339,0.0,9.391609,9.667404,67.375366,28.364925,0.0,7.645577,3.222468,33.041677,466.991657,0.0,3.88804,20.7686,651.910253,1.0,0.0,1.0,0.0,1.0,0,0.0,0.950529,0.756753,0.996767,23.76252,0.0,25.241631,10.058084,24.361383,-13.117993,-20.839029,-6.961026,-19.978975,-12.626384,-16.738888,-24.810069,-20.106154,-23.579885,-16.290353,-13.215045,-23.636237,-4.450289,-22.77232,-12.760434,4.0,43.0,0.0,0.0,6675.0,39933.0,2.0,3.0,0.0,0.0,0.0,0.125,0.997209,22.936731,0.333333,0.015919,6e-06,28.0,9.333333
1,10,3.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.05100804651933842,1.0,206.0,0.0,3.0,9.0,218.0,8.198216,22.240604,18.240926,21.439961,8.194138,5.100804651933843e-05,0.0,3.0,0.0,21.0,5.0,0.0,1.0,0.0,6.0,7.0,0.0,1.0,0.0,8.0,102.01609303867686,0.0,1.0,0.0,7.0,0.666667,0.0,0.0,0.0,0.666667,0.087379,0.0,1.0,9.52850156507016,0.09633,0.024272,0.0,0.333333,0.0,0.027523,0.033981,0.0,0.333333,0.0,0.036697,0.029126,0.0,0.333333,0.0,0,0,0.0,0.0,0.0,1.4e-05,46.330464,0.0,1,0.0,54.499699,4.141566,0.0,4.695805,0.0,4.815739,25.916972,0.0,8.655534,0.0,31.096323,15.443488,0.0,6.080309,0.0,18.166566,79.371211,0.0,3.322152,0.0,115.200166,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.992956,24.328006,0.0,27.699627,0.0,24.846195,-10.999158,-20.839029,-6.8913,-24.02642,-10.641721,-17.39299,-24.810069,-20.35213,-27.079631,-16.982963,-10.948066,-23.636237,-3.611132,-26.827529,-10.648301,5.0,40.0,1.0,1.0,175.0,48596.0,2.0,3.0,0.0,1.0,3.0,0.0,0.990133,18.240926,0.0,0.03211,1.6e-05,18.0,6.0
0,10,3.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,0.05525871706261662,1.0,684.0,0.0,18.0,8.0,710.0,8.198216,22.240604,18.240926,21.439961,8.194138,5.525871706261663e-05,0.0,4.0,1.0,74.0,11.0,0.0,1.0,0.0,12.0,42.0,0.0,2.0,1.0,44.0,110.51743412523327,0.0,1.333333,0.333333,24.666667,184.666667,0.0,0.222222,0.222222,192.888889,0.100877,0.0,0.222222,7.123737122337207,0.104225,0.016082,0.0,0.055556,0.0,0.016901,0.061404,0.0,0.111111,0.125,0.061972,0.033626,0.0,0.074074,0.041667,0,0,0.0,0.000686,0.003472,0.000383,188.158737,0.0,1,9.667404,203.776528,7.592871,0.0,4.695805,0.0,8.255552,97.631555,0.0,9.779175,9.667404,102.232009,62.719579,0.0,7.710171,3.222468,67.925509,1555.478488,0.0,4.753632,20.7686,1793.581585,1.0,0.0,1.0,0.0,1.0,0,0.0,0.94887,0.756753,0.912645,25.76288,0.0,12.053431,10.058084,25.981969,-10.785535,-20.839029,-10.756872,-19.978975,-10.6358,-14.611898,-24.810069,-20.097439,-23.579885,-14.401588,-10.985109,-23.636237,-8.290399,-22.77232,-10.846005,3.0,51.0,1.0,0.0,7681.0,21320.0,10.0,1.0,0.0,0.0,0.0,0.125,0.898139,23.130514,0.333333,0.034742,0.000395,69.0,23.0
0,10,3.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.059509387605894824,1.0,294.0,0.0,5.0,4.0,303.0,8.198216,22.240604,18.240926,21.439961,8.194138,5.950938760589483e-05,0.0,3.0,0.0,27.0,6.0,0.0,1.0,0.0,7.0,10.0,0.0,1.0,0.0,11.0,119.01877521178966,0.0,1.0,0.0,9.0,2.666667,0.0,0.0,0.0,2.666667,0.081633,0.0,0.6,5.514743603334097,0.089109,0.020408,0.0,0.2,0.0,0.023102,0.034014,0.0,0.2,0.0,0.036304,0.027211,0.0,0.2,0.0,0,0,0.0,0.0,0.0,2.9e-05,59.868063,0.0,1,0.0,68.028709,5.522088,0.0,4.695805,0.0,6.191664,31.100367,0.0,8.655534,0.0,36.279043,19.956021,0.0,6.080309,0.0,22.676236,114.452087,0.0,3.322152,0.0,155.02735,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.981287,24.465769,0.0,22.468922,0.0,24.912716,-11.147225,-20.839029,-8.41288,-24.02642,-10.836124,-16.770513,-24.810069,-20.355124,-27.079631,-16.440678,-11.188256,-23.636237,-5.143084,-26.827529,-10.911831,2.0,18.0,0.0,1.0,3736.0,34605.0,1.0,1.0,0.0,0.0,0.0,0.0,0.975551,18.240926,0.0,0.029703,3.1e-05,24.0,8.0
0,10,3.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,0.06376005814917303,1.0,3280.0,12.0,9.0,8.0,3309.0,8.198216,22.240604,18.240926,21.439961,8.194138,6.376005814917303e-05,9.0,6.0,0.0,154.0,23.0,3.0,2.0,0.0,28.0,69.0,3.0,2.0,0.0,74.0,127.52011629834607,3.0,2.0,0.0,51.333333,352.888889,0.0,0.0,0.0,352.888889,0.042378,0.75,0.666667,8.318353827379982,0.04654,0.007012,0.25,0.222222,0.0,0.008462,0.021037,0.25,0.222222,0.0,0.022363,0.014126,0.25,0.222222,0.0,0,0,0.0,0.0,0.0,3.2e-05,312.055036,66.721812,1,0.0,352.825882,32.442265,17.92008,9.391609,0.0,35.774058,160.394697,29.524761,17.311069,0.0,171.935651,104.018345,22.240604,12.160618,0.0,117.608627,2844.153342,26.836329,13.288607,0.0,3468.329085,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.902545,22.604975,22.768043,25.981456,0.0,23.399528,-13.108457,-4.953187,-5.796969,-24.02642,-12.760569,-14.447593,-18.697773,-19.166589,-27.079631,-14.100412,-13.37433,-4.474281,-4.827134,-26.827529,-13.033677,3.0,29.0,95.0,2.0,10111.0,48738.0,18.0,39.0,0.0,0.0,0.0,0.0,0.875401,36.481853,0.0,0.015513,3.3e-05,139.0,46.333333
1,10,3.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,0.06801072869245123,1.0,867.0,0.0,4.0,8.0,879.0,8.198216,22.240604,18.240926,21.439961,8.194138,6.801072869245124e-05,0.0,3.0,1.0,53.0,13.0,0.0,1.0,0.0,14.0,19.0,0.0,1.0,1.0,20.0,136.02145738490248,0.0,1.0,0.333333,17.666667,6.222222,0.0,0.0,0.222222,6.888889,0.056517,0.0,0.75,6.216347862210835,0.060296,0.014994,0.0,0.25,0.0,0.015927,0.021915,0.0,0.25,0.125,0.022753,0.018839,0.0,0.25,0.041667,0,0,0.0,0.0,0.003472,9e-06,141.257755,0.0,1,9.667404,154.57226,8.973393,0.0,4.695805,0.0,9.631477,88.117706,0.0,8.655534,9.667404,98.471688,47.085918,0.0,6.080309,3.222468,51.524087,1048.231451,0.0,3.322152,20.7686,1328.206982,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.756753,0.998541,24.928405,0.0,24.811591,10.058084,25.228276,-12.064192,-20.839029,-7.74889,-19.978975,-11.859694,-15.376526,-24.810069,-20.353627,-23.579885,-15.162272,-12.260294,-23.636237,-4.473916,-22.77232,-12.065323,5.0,48.0,0.0,1.0,29748.0,33279.0,2.0,6.0,0.0,0.0,0.0,0.125,0.997956,18.240926,0.333333,0.020099,8e-06,49.0,16.333333
0,10,1.0,0.0,0.0,0.0,1.0,0.333333,0.0,0.0,0.07226139923572943,0.333333,74.0,0.0,3.0,4.0,81.0,8.198216,22.240604,18.240926,21.439961,8.194138,7.226139923572944e-05,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,144.52279847145888,0.0,0.0,0.0,0.666667,0.888889,0.0,0.0,0.0,0.888889,0.027027,0.0,0.0,6.666357132585808,0.024691,0.0,0.0,0.0,0.0,0.0,0.027027,0.0,0.0,0.0,0.024691,0.009009,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.000135,10.366789,0.0,1,0.0,10.365441,0.0,0.0,0.0,0.0,0.0,10.366789,0.0,0.0,0.0,10.365441,3.455596,0.0,0.0,0.0,3.455147,23.882292,0.0,0.0,0.0,23.876081,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.890321,13.550486,0.0,0.0,0.0,13.486581,-20.687882,-20.839029,-21.107222,-24.02642,-20.942733,-21.986943,-24.810069,-23.762276,-27.079631,-21.98065,-23.303684,-23.636237,-23.917189,-26.827529,-23.377764,2.0,16.0,2070.0,0.0,48562.0,34605.0,1.0,1.0,0.0,0.0,0.0,0.0,0.890238,0.0,0.0,0.00823,0.000162,2.0,0.666667
1,10,3.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,0.07651206977900762,1.0,112.0,3.0,3.0,7.0,125.0,8.198216,22.240604,18.240926,21.439961,8.194138,7.651206977900765e-05,3.0,3.0,0.0,20.0,4.0,1.0,1.0,0.0,6.0,5.0,1.0,1.0,0.0,7.0,153.0241395580153,1.0,1.0,0.0,6.666667,0.222222,0.0,0.0,0.0,0.222222,0.125,1.0,1.0,1.535329418988356,0.16,0.035714,0.333333,0.333333,0.0,0.048,0.044643,0.333333,0.333333,0.0,0.056,0.041667,0.333333,0.333333,0.0,0,0,0.0,0.0,0.0,1.4e-05,38.666521,22.240604,1,0.0,55.03551,3.451305,5.97336,4.695805,0.0,4.815739,25.916972,9.841587,8.655534,0.0,36.279043,12.88884,7.413535,6.080309,0.0,18.34517,90.563897,2.981814,3.322152,0.0,174.689473,1.0,1.0,1.0,0.0,1.0,0,1.0,1.0,0.0,0.998476,24.641918,24.408116,27.699627,0.0,25.638524,-10.02774,-6.897021,-6.8913,-24.02642,-9.1242,-17.893019,-20.937474,-20.35213,-27.079631,-16.961141,-9.863103,-3.611406,-3.611132,-26.827529,-9.114853,3.0,32.0,10.0,0.0,719.0,11547.0,15.0,5.0,0.0,0.0,0.0,0.0,0.996958,18.240926,0.0,0.053333,1.8e-05,14.0,4.666667
1,10,3.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.08076274032228584,1.0,135.0,0.0,7.0,5.0,147.0,8.198216,22.240604,18.240926,21.439961,8.194138,8.076274032228584e-05,0.0,3.0,0.0,8.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,161.5254806445717,0.0,1.0,0.0,2.666667,0.222222,0.0,0.0,0.0,0.222222,0.037037,0.0,0.428571,7.224330626869074,0.054422,0.007407,0.0,0.142857,0.0,0.013605,0.014815,0.0,0.142857,0.0,0.020408,0.012346,0.0,0.142857,0.0,0,0,0.0,0.0,0.0,1e-05,11.213038,0.0,1,0.0,19.399693,1.380522,0.0,4.695805,0.0,2.063888,5.183394,0.0,8.655534,0.0,10.365441,3.737679,0.0,6.080309,0.0,6.466564,2.82567,0.0,3.322152,0.0,11.612871,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.98355,17.418139,0.0,18.899924,0.0,20.976598,-15.324072,-20.839029,-9.411458,-24.02642,-13.00159,-20.656676,-24.810069,-20.358115,-27.079631,-19.43852,-13.636249,-23.636237,-6.151977,-26.827529,-12.390206,3.0,25.0,13.0,1.0,17045.0,34605.0,1.0,1.0,0.0,0.0,0.0,0.0,0.947973,18.240926,0.0,0.018141,1.2e-05,5.0,1.666667
1,10,3.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.08501341086556403,1.0,211.0,0.0,4.0,4.0,219.0,8.198216,22.240604,18.240926,21.439961,8.194138,8.501341086556405e-05,0.0,3.0,0.0,15.0,4.0,0.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0,5.0,170.0268217311281,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.056872,0.0,0.75,5.121491011186901,0.068493,0.018957,0.0,0.25,0.0,0.022831,0.018957,0.0,0.25,0.0,0.022831,0.018957,0.0,0.25,0.0,0,0,0.0,0.0,0.0,0.0,32.792865,0.0,1,0.0,40.970689,2.761044,0.0,4.695805,0.0,3.439813,20.733578,0.0,8.655534,0.0,25.913602,10.930955,0.0,6.080309,0.0,13.656896,55.168204,0.0,3.322152,0.0,86.258561,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,1.0,22.924717,0.0,24.811591,0.0,23.844995,-12.445382,-20.839029,-7.74889,-24.02642,-11.769007,-18.413031,-24.810069,-20.353627,-27.079631,-17.846885,-12.205523,-23.636237,-4.473916,-26.827529,-11.648932,1.0,19.0,0.0,0.0,16198.0,34605.0,10.0,1.0,0.0,1.0,3.8,0.0,1.0,18.240926,0.0,0.022831,0.0,12.0,4.0
2,10,3.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.08926408140884223,1.0,279.0,0.0,6.0,8.0,293.0,8.198216,22.240604,18.240926,21.439961,8.194138,8.926408140884225e-05,0.0,3.0,0.0,14.0,2.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0,6.0,178.5281628176845,0.0,1.0,0.0,4.666667,1.555556,0.0,0.0,0.0,1.555556,0.039427,0.0,0.5,6.0717249605889,0.047782,0.007168,0.0,0.166667,0.0,0.010239,0.017921,0.0,0.166667,0.0,0.020478,0.013142,0.0,0.166667,0.0,0,0,0.0,0.0,0.0,1.8e-05,33.327138,0.0,1,0.0,41.5065,2.761044,0.0,4.695805,0.0,3.439813,25.916972,0.0,8.655534,0.0,31.096323,11.109046,0.0,6.080309,0.0,13.8355,110.231483,0.0,3.322152,0.0,151.045462,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.979124,21.704521,0.0,20.53047,0.0,22.914966,-13.923001,-20.839029,-8.954418,-24.02642,-13.042559,-18.833684,-24.810069,-20.35662,-27.079631,-18.193258,-13.508511,-23.636237,-5.689787,-26.827529,-12.847136,4.0,48.0,69.0,1.0,2937.0,34605.0,2.0,1.0,0.0,0.0,0.0,0.0,0.969151,18.240926,0.0,0.015927,2e-05,11.0,3.666667
4,10,3.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.09351475195212045,1.0,135.0,5.0,7.0,7.0,154.0,8.198216,22.240604,18.240926,21.439961,8.194138,9.351475195212044e-05,0.0,3.0,0.0,8.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,187.0295039042409,0.0,1.0,0.0,2.666667,0.222222,0.0,0.0,0.0,0.222222,0.037037,0.0,0.428571,6.807872698206305,0.051948,0.007407,0.0,0.142857,0.0,0.012987,0.014815,0.0,0.142857,0.0,0.019481,0.012346,0.0,0.142857,0.0,0,0,0.0,0.0,0.0,9e-06,11.213038,0.0,1,0.0,19.399693,1.380522,0.0,4.695805,0.0,2.063888,5.183394,0.0,8.655534,0.0,10.365441,3.737679,0.0,6.080309,0.0,6.466564,2.82567,0.0,3.322152,0.0,11.612871,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.98355,17.418139,0.0,18.899924,0.0,20.868437,-15.324072,-20.839029,-9.411458,-24.02642,-13.140404,-20.656676,-24.810069,-20.358115,-27.079631,-19.448285,-13.636249,-23.636237,-6.151977,-26.827529,-12.529443,3.0,34.0,1943.0,1.0,46900.0,34605.0,1.0,1.0,0.0,4.0,5.8,0.0,0.947973,18.240926,0.0,0.017316,1.2e-05,5.0,1.666667
0,10,3.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.09776542249539864,1.0,282.0,2.0,5.0,9.0,298.0,8.198216,22.240604,18.240926,21.439961,8.194138,9.776542249539865e-05,0.0,3.0,0.0,19.0,5.0,0.0,1.0,0.0,6.0,6.0,0.0,1.0,0.0,7.0,195.5308449907973,0.0,1.0,0.0,6.333333,0.222222,0.0,0.0,0.0,0.222222,0.056738,0.0,0.6,10.353133246830701,0.063758,0.01773,0.0,0.2,0.0,0.020134,0.021277,0.0,0.2,0.0,0.02349,0.018913,0.0,0.2,0.0,0,0,0.0,0.0,0.0,3e-06,43.315642,0.0,1,0.0,51.488282,3.451305,0.0,4.695805,0.0,4.127776,25.916972,0.0,8.655534,0.0,31.096323,14.438547,0.0,6.080309,0.0,17.162761,84.238334,0.0,3.322152,0.0,121.620805,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.998136,23.442019,0.0,22.468922,0.0,24.067916,-12.311103,-20.839029,-8.41288,-24.02642,-11.889942,-17.771774,-24.810069,-20.355124,-27.079631,-17.332479,-12.223791,-23.636237,-5.143084,-26.827529,-11.871359,5.0,53.0,98.0,6.0,541.0,54061.0,52.0,26.0,0.0,0.0,0.0,0.0,0.997348,18.240926,0.0,0.021253,3e-06,16.0,5.333333
4,10,3.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.10201609303867684,1.0,979.0,2.0,6.0,7.0,994.0,8.198216,22.240604,18.240926,21.439961,8.194138,0.00010201609303867685,0.0,3.0,0.0,59.0,13.0,0.0,1.0,0.0,14.0,29.0,0.0,1.0,0.0,30.0,204.0321860773537,0.0,1.0,0.0,19.666667,53.555556,0.0,0.0,0.0,53.555556,0.057201,0.0,0.5,6.741532638453745,0.059356,0.013279,0.0,0.166667,0.0,0.014085,0.029622,0.0,0.166667,0.0,0.030181,0.019067,0.0,0.166667,0.0,0,0,0.0,0.0,0.0,5.4e-05,190.201385,0.0,1,0.0,198.329419,9.663653,0.0,4.695805,0.0,10.31944,150.31844,0.0,8.655534,0.0,155.481613,63.400462,0.0,6.080309,0.0,66.109806,3847.789892,0.0,3.322152,0.0,4075.86596,1.0,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,0.972328,25.198238,0.0,20.53047,0.0,25.364449,-12.1928,-20.839029,-8.954418,-24.02642,-12.054544,-15.255205,-24.810069,-20.35662,-27.079631,-15.103615,-12.394605,-23.636237,-5.689787,-26.827529,-12.263696,3.0,30.0,1884.0,1.0,46238.0,34605.0,1.0,1.0,0.0,12.0,71.2380952380952,0.0,0.970212,18.240926,0.0,0.019785,5.6e-05,56.0,18.666667
0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10626676358195504,0.0,47.0,3.0,3.0,7.0,60.0,8.198216,22.240604,18.240926,21.439961,8.194138,0.00010626676358195506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.53352716391012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.576500976371964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.180633,-20.839029,-21.107222,-24.02642,-28.170152,-26.487567,-24.810069,-23.762276,-27.079631,-26.479081,-29.851568,-23.636237,-23.917189,-26.827529,-29.845926,3.0,38.0,5.0,0.0,6749.0,4136.0,117.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,10,2.0,0.0,2.0,0.0,2.0,0.666667,0.0,0.666667,0.11051743412523324,0.666667,322.0,0.0,7.0,4.0,333.0,8.198216,22.240604,18.240926,21.439961,8.194138,0.00011051743412523327,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,221.03486825046653,0.0,0.666667,0.0,4.0,5.555556,0.0,0.222222,0.0,8.0,0.031056,0.0,0.285714,7.629939559569652,0.036036,0.0,0.0,0.0,0.0,0.0,0.015528,0.0,0.142857,0.0,0.018018,0.010352,0.0,0.095238,0.0,0,0,0.0,0.004535,0.0,7.2e-05,15.074109,0.0,1,0.0,18.068504,0.0,0.0,0.0,0.0,0.0,11.622804,0.0,4.889588,0.0,13.940728,5.024703,0.0,3.195131,0.0,6.022835,23.75272,0.0,5.110689,0.0,34.186276,0.0,0.0,0.0,0.0,0.0,0,0.0,0.617266,0.0,0.455332,8.410397,0.0,9.931688,0.0,8.685404,-20.7013,-20.839029,-17.19067,-24.02642,-20.363152,-23.315302,-24.810069,-23.379192,-27.079631,-23.01957,-22.151573,-23.636237,-16.975313,-26.827529,-21.846722,1.0,16.0,0.0,1.0,64952.0,43038.0,3.0,1.0,0.0,2388.0,85.2908624897858,0.0,0.455497,9.585392,0.0,0.012012,5.4e-05,10.0,3.333333
0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11476810466851145,0.0,2186.0,0.0,7.0,9.0,2202.0,8.198216,22.240604,18.240926,21.439961,8.194138,0.00011476810466851146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.53620933702294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.30027484773917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.180633,-20.839029,-21.107222,-24.02642,-28.170152,-26.487567,-24.810069,-23.762276,-27.079631,-26.479081,-29.851568,-23.636237,-23.917189,-26.827529,-29.845926,3.0,49.0,3.0,0.0,144.0,532.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.11901877521178965,1.0,131.0,0.0,3.0,4.0,138.0,8.198216,22.240604,18.240926,21.439961,8.194138,0.00011901877521178966,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,238.03755042357932,0.0,0.0,0.0,3.0,0.666667,0.0,0.0,0.0,0.666667,0.068702,0.0,0.0,3.8072405545722874,0.065217,0.015267,0.0,0.0,0.0,0.014493,0.030534,0.0,0.0,0.0,0.028986,0.022901,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3.5e-05,20.101515,0.0,1,0.0,20.087656,2.761044,0.0,0.0,0.0,2.751851,10.366789,0.0,0.0,0.0,10.365441,6.700505,0.0,0.0,0.0,6.695885,9.678539,0.0,0.0,0.0,9.698795,1.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.975629,21.297449,0.0,0.0,0.0,21.224887,-12.310474,-20.839029,-21.107222,-24.02642,-12.465292,-19.227869,-24.810069,-23.762276,-27.079631,-19.234431,-11.758637,-23.636237,-23.917189,-26.827529,-11.914509,1.0,24.0,0.0,1.0,54505.0,24726.0,8.0,6.0,0.0,0.0,0.0,0.0,0.975608,0.0,0.0,0.021739,3.9e-05,9.0,3.0
